,index,designation,distance,magnitude,absoluteMagnitude,scaledMagnitude,spectralType,spectralColor,colorIndex,xCoord,yCoord,zCoord,constellation,luminosity
97633,97633,Gl 770,14.0489,6.22,5.482,0.1432,K,16623706,1.0170000000000001,6.141341000000001,-11.276216,-5.700981,Sgr,0.5587274389940199
97650,97650,7601.0,144.3001,5.56,-0.23600000000000002,0.20038,A,13291261,-0.018000000000000002,63.005188000000004,-115.41833000000001,59.426033999999994,Vul,108.243044760913
97655,97655,57    Aql,147.929,5.7,-0.15,0.19951999999999998,B,9214460,-0.079,70.21118,-128.47276200000002,-21.16868,Aql,100.0
97656,97656,57    Aql,155.7632,6.49,0.528,0.19274,B,9214460,-0.04,73.931728,-135.271045,-22.316015,Aql,53.554997084011326
97659,97659,7598.0,81.7661,6.14,1.577,0.18225,A,13291261,0.043,38.921040000000005,-71.186564,10.163536,Aql,20.37980386287056
97660,97660,7558.0,115.0748,6.21,0.905,0.18897,A,13291261,0.163,26.620435999999998,-48.686739,-100.812628,Pav,37.84425847170932
97669,97669,58    Aql,113.8952,5.6,0.317,0.19485,A,13291261,0.098,54.671041,-99.913943,0.543925,Aql,65.04291550788011
97696,97696,Wo 9672,34.4947,9.42,6.731,0.13071,K,16623706,0.978,16.553479,-30.164988,2.443575,Aql,0.17684793782817995
97706,97706,7607.0,262.4672,6.58,-0.515,0.20317,B,9214460,-0.081,109.20895700000001,-198.838626,132.00598100000002,Cyg,139.95873225726177
97721,97721,Iot Sgr,55.7414,4.12,0.389,0.19413,K,16623706,1.063,20.007279999999998,-36.369941,-37.203168,Sgr,60.86953723349009
97725,97725,Alshain,13.6986,3.71,3.0269999999999997,0.16775,G,16702104,0.855,6.563853999999999,-11.925647,1.528534,Aql,5.360434578161428
97727,97727,7599.0,81.8331,6.49,1.925,0.17876999999999998,F,16773591,0.391,39.190166999999995,-71.194643,-9.596855,Aql,14.791083881682072
97733,97733,7626.0,134.4086,6.1,0.45799999999999996,0.19344,G,16702104,1.021,34.118454,-61.953768999999994,114.29476100000001,Cyg,57.121552162304276
97744,97744,24Psi Cyg,86.2813,4.91,0.23,0.19571999999999998,A,13291261,0.124,25.425469,-46.044014000000004,68.39548,Cyg,70.46930689671467
97755,97755,58Ome Sgr,25.9875,4.7,2.6260000000000003,0.17176,G,16702104,0.748,11.280499,-20.384256,-11.514028,Sgr,7.755324957585906
97759,97759,Wo 9674,24.7402,12.28,10.312999999999999,0.09489,M,16541255,1.9280000000000002,7.496701,-13.541107,19.300658,,0.006528298441586134
97792,97792,61Phi Aql,67.2948,5.28,1.14,0.18661999999999998,A,13291261,0.013999999999999999,32.038499,-57.657968999999994,13.328573,Aql,30.478949896279826
97795,97795,GJ 1244,23.5571,8.4,6.539,0.13263,K,16623706,1.058,3.46739,-6.238047,-22.449965,Pav,0.21105711628843465
97799,97799,21Eta Cyg,41.3736,3.89,0.8059999999999999,0.18996,K,16623706,1.0190000000000001,16.453495999999998,-29.589591,23.780105,Cyg,41.457203178672565
97800,97800,7634.0,76.5111,6.16,1.7409999999999999,0.18061,A,13291261,0.09,20.422929,-36.723852,63.938789,Cyg,17.522658618857072
97819,97819,GJ 1246,19.044,8.42,7.021,0.12780999999999998,K,16623706,1.025,7.924295,-14.205466,-9.903749000000001,Sgr,0.1353941811405074
97835,97835,7632.0,104.6025,6.46,1.3619999999999999,0.18439999999999998,A,13291261,0.003,32.170595,-57.590304,81.179167,Cyg,24.84276893696803
97851,97851,59    Sgr,255.102,4.54,-2.494,0.22296,K,16623706,1.462,110.84841899999999,-198.041135,-116.48731299999999,Sgr,866.1637419723033
97858,97858,7616.0,188.6792,6.62,0.24100000000000002,0.19561,A,13291261,0.075,86.074974,-153.686923,67.61135999999999,Sge,69.75896043328048
97863,97863,7587.0,85.3971,5.24,0.583,0.19219,B,9214460,0.013999999999999999,21.570111999999998,-38.474783,-73.123751,Pav,50.90963695230937
97882,97882,Gl 773.2,26.7165,7.91,5.776,0.14026,K,16623706,0.797,11.344923,-20.211528,13.286989000000002,Cyg,0.4261868054241604
97893,97893,Gl 773A,18.6776,9.29,7.933,0.11868999999999999,K,16623706,1.318,8.930258,-15.892831,-4.064186,Sgr,0.058452084035885525
97915,97915,7605.0,50.1253,6.55,3.05,0.16751999999999997,F,16773591,0.41600000000000004,19.387915,-34.37702,-30.900601,Sgr,5.2480746024977245
97923,97923,11    Sge,139.6648,5.54,-0.185,0.19987,B,9214460,-0.048,65.71935400000001,-116.44596899999999,40.342211,Sge,103.2761405761398
97947,97947,61    Sgr,81.4332,5.01,0.456,0.19346,A,13291261,0.055,38.628077000000005,-68.309304,-21.750428,Sgr,57.22687092228429
97997,97997,7654.0,136.9863,6.15,0.467,0.19335,A,13291261,0.035,30.173394000000002,-53.072188,122.630068,Dra,56.65001119195332
98005,98005,GJ 1247,22.2816,8.54,6.8,0.13001999999999997,K,16623706,1.05,6.329874,-11.125661000000001,-18.237929,Tel,0.16595869074375602
98014,98014,7640.0,142.6534,5.51,-0.261,0.20062999999999998,B,9214460,-0.06,60.516543999999996,-106.27663999999999,73.43703599999999,Cyg,110.76434916697431
98021,98021,7579.0,70.1262,5.74,1.511,0.18291,A,13291261,0.22399999999999998,12.3479,-21.672735,-65.539994,Pav,21.65708494710074
98022,98022,7666.0,138.1215,6.32,0.619,0.19183,G,16702104,0.868,22.975271,-40.321809,130.091555,Dra,49.24929296050272
98026,98026,12Gam Sge,79.2393,3.51,-0.985,0.20787,K,16623706,1.571,36.997433,-64.89161,26.440285999999997,Sge,215.7744409152667
98035,98035,7588.0,105.7082,6.38,1.2590000000000001,0.18542999999999998,A,13291261,0.16399999999999998,18.983652,-33.253868,-98.529136,Pav,27.314924220891818
98040,98040,7617.0,58.8582,6.27,2.421,0.17381,K,16623706,1.051,25.143525,-44.018594,-29.90653,Sgr,9.36698877952116
98042,98042,60    Sgr,96.0615,4.84,-0.073,0.19875,G,16702104,0.882,42.755998999999996,-74.842869,-42.405153000000006,Sgr,93.15367652385744
98064,98064,14    Vul,49.1159,5.68,2.224,0.17578,F,16773591,0.345,22.447682,-39.205529,19.270867000000003,Vul,11.230523475410829
98068,98068,7651.0,238.6635,6.14,-0.7490000000000001,0.20550999999999997,B,9214460,-0.183,72.963391,-127.329397,188.21202399999999,Cyg,173.62009919014173
98072,98072,7646.0,138.8889,5.92,0.207,0.19594999999999999,A,13291261,0.185,48.196463,-84.036343,99.524548,Cyg,71.97803728026993
98090,98090,69    Dra,161.2903,6.2,0.162,0.1964,M,16541255,1.61,18.796103,-32.683978,156.820999,Dra,75.02396279074637
98101,98101,The1Sgr,158.9825,4.37,-1.6369999999999998,0.21439,B,9214460,-0.15,64.765423,-112.475668,-91.815589,Sgr,393.3688806732022
98105,98105,Gl 773.3,22.2025,5.87,4.138,0.15664,F,16773591,0.598,10.916697000000001,-18.948529,-3.839532,Aql,1.9266374595240805
98110,98110,The2Sgr,48.4966,5.3,1.871,0.17931,A,13291261,0.17,19.914351999999997,-34.542790999999994,-27.606498,Sgr,15.545331940607856
98150,98150,7629.0,107.7586,5.95,0.7879999999999999,0.19014,G,16702104,0.9890000000000001,42.715185999999996,-73.78729799999999,-65.899982,Sgr,42.150234972104414
98159,98159,Gl 773.4,21.2495,5.65,4.013,0.15789,F,16773591,0.498,8.861455,-15.296423,-11.791191,Sgr,2.1617227843354705
98167,98167,Mu 1Pav,73.2601,5.75,1.426,0.18376,K,16623706,1.033,14.38406,-24.817545000000003,-67.41119,Pav,23.420706947938253
98171,98171,7621.0,103.7344,6.18,1.1,0.18702,K,16623706,1.056,33.895472,-58.459740000000004,-78.70518299999999,Tel,31.622776601683796
98184,98184,Eps Pav,32.2165,3.97,1.43,0.18372,A,13291261,-0.032,4.754832,-8.186656,-30.794025,Pav,23.334580622810034
98194,98194,NN 4130,19.4515,7.67,6.225,0.13577,G,16702104,0.932,9.021016,-15.510779000000001,7.50985,Vul,0.28183829312644537
98201,98201,7630.0,81.367,5.8,1.248,0.18554,A,13291261,0.295,28.885426000000002,-49.627421000000005,-57.648455000000006,Sgr,27.59306855817509
98215,98215,7648.0,212.3142,5.9,-0.735,0.20537,K,16623706,1.5290000000000001,105.753876,-181.37015300000002,31.593559000000003,Aql,171.39573075084255
98232,98232,15    Vul,72.4638,4.66,0.359,0.19442999999999996,A,13291261,0.184,32.330025,-55.381221,33.744109,Vul,62.57487633544405
98252,98252,7655.0,255.7545,6.23,-0.809,0.20611000000000002,K,16623706,1.314,102.96007900000001,-176.0978,154.269498,Cyg,183.4847607755539
98260,98260,26    Cyg,133.1558,5.06,-0.562,0.20364000000000002,K,16623706,1.122,43.140137,-73.70777199999999,102.15949499999999,Cyg,146.15039720061642
98263,98263,7643.0,107.6426,6.01,0.85,0.18952,K,16623706,0.981,50.162019,-85.672476,-41.604609,Sgr,39.81071705534971
98268,98268,7639.0,99.9001,6.31,1.3119999999999998,0.1849,A,13291261,0.113,38.21613,-65.238001,-65.29552199999999,Sgr,26.01357256653131
98272,98272,64    Dra,180.1802,5.22,-1.0590000000000002,0.20861000000000002,M,16541255,1.598,38.755272999999995,-66.138887,163.059717,Dra,230.99362801731854
98298,98298,7625.0,145.7726,4.95,-0.868,0.20669999999999997,M,16541255,1.3559999999999999,37.617287,-64.02379499999999,-125.441295,Pav,193.7313924581956
98313,98313,Mu 2Pav,72.4638,5.32,1.0190000000000001,0.18783,K,16623706,1.218,14.390139999999999,-24.460266,-66.675903,Pav,34.07218616593573
98321,98321,63    Sgr,90.9918,5.69,0.895,0.18907,A,13291261,0.079,44.871934,-76.19515899999999,-21.453357999999998,Sgr,38.19442708400464
98324,98324,16    Vul,67.981,5.23,1.068,0.18734,F,16773591,0.374,31.291433,-53.109667,28.663232,Vul,32.568668220166984
98346,98346,65    Dra,110.4972,6.27,1.053,0.18749,G,16702104,0.927,24.084874,-40.750881,99.84454699999999,Dra,33.02174352670766
98365,98365,Gl 775.1,18.9717,7.15,5.7589999999999995,0.14043,G,16702104,0.7140000000000001,9.313689,-15.722075,5.099387,Aql,0.4329123745028261
98367,98367,Gl 773.6,25.3807,8.69,6.667000000000001,0.13134999999999997,K,16623706,1.124,8.307083,-14.020453,-19.45785,Tel,0.1875858173799283
98375,98375,62    Sgr,137.5516,4.43,-1.262,0.21064,M,16541255,1.64,62.107193,-104.748215,-63.960733,Sgr,278.48384078050054
98385,98385,Gl 775,12.8601,7.46,6.914,0.12888,K,16623706,1.128,6.553669999999999,-11.039385000000001,0.746132,Aql,0.14941699574067008
98389,98389,67Rho Dra,131.406,4.51,-1.083,0.20884999999999998,K,16623706,1.3130000000000002,25.272265,-42.555784,121.728524,Dra,236.15655239177184
98441,98441,7664.0,195.6947,5.73,-0.728,0.2053,B,9214460,-0.095,96.51874000000001,-161.430451,54.043321999999996,Aql,170.29425618775485
98448,98448,7652.0,112.3596,4.77,-0.483,0.20285,K,16623706,1.4169999999999998,45.491792,-76.04313,-69.083591,Sgr,135.89391171008015
98454,98454,Gl 777A,15.8579,5.73,4.729,0.15073,G,16702104,0.7490000000000001,7.0609839999999995,-11.795308,7.903998,Cyg,1.1178923907117442
98472,98472,7658.0,61.1247,6.44,2.509,0.17293,F,16773591,0.503,29.009833,-48.405493,-23.485622,Sgr,8.637737465291837
98478,98478,Gl 778,15.7654,7.28,6.291,0.13511,K,16623706,0.815,7.448189,-12.411958,6.246207,Vul,0.2652161705507879
98495,98495,7661.0,75.7576,6.68,2.283,0.17519,F,16773591,0.34700000000000003,38.692595000000004,-64.38255,-9.848336999999999,Aql,10.636530750764381
98504,98504,15    Sge,17.7683,5.8,4.552,0.1525,G,16702104,0.6,8.754808,-14.555518,5.215768,Sge,1.315830655095919
98508,98508,63Tau Aql,141.6431,5.51,-0.24600000000000002,0.20048,K,16623706,1.063,72.43651899999999,-120.38965400000001,17.943762,Aql,109.24460532267929
98513,98513,Gl 779.1,21.9491,7.82,6.1129999999999995,0.13689,K,16623706,0.924,10.190947999999999,-16.932554999999997,9.549536,Vul,0.31246400858061085
98527,98527,7659.0,89.1266,4.99,0.24,0.19562000000000002,K,16623706,1.208,38.996702,-64.69244499999999,-47.304087,Sgr,69.82324040771711
98529,98529,62    Aql,127.8772,5.67,0.136,0.19666,K,16623706,1.301,66.041021,-109.492723,-1.583049,Aql,76.84223711000263
98543,98543,7684.0,183.4862,6.16,-0.158,0.1996,A,13291261,0.037000000000000005,63.171640000000004,-104.638293,136.84776599999998,Cyg,100.73954848112513
98557,98557,7695.0,79.1766,6.24,1.7469999999999999,0.18055,A,13291261,0.1,18.043086,-29.809706,71.096663,Dra,17.426091898259305
98582,98582,7677.0,118.624,6.54,1.169,0.18633,A,13291261,0.168,56.548553000000005,-93.21076,46.750637,Vul,29.675633580735287
98590,98590,Gl 781,15.8303,11.98,10.982999999999999,0.08819,M,16541255,1.524,4.777451,-7.870172,12.876056,Cyg,0.003522086356184671
98599,98599,7687.0,219.2982,6.14,-0.565,0.20367000000000002,M,16541255,1.601,70.349137,-115.80344099999999,172.42981899999998,Cyg,146.55478409559117
98604,98604,16Eta Sge,49.1642,5.09,1.632,0.1817,K,16623706,1.058,23.995376,-39.481671,16.807824,Sge,19.37313924581955
98605,98605,GJ 1249,18.7899,6.18,4.81,0.14992,G,16702104,0.654,7.639772,-12.569782,11.691332000000001,Cyg,1.0375284158180118
98630,98630,7692.0,50.7099,6.19,2.665,0.17137,F,16773591,0.43700000000000006,14.617957,-24.004929999999998,42.20855,Cyg,7.4816950051115425
98637,98637,65    Sgr,124.3781,6.53,1.056,0.18746,A,13291261,0.05,63.152581999999995,-103.624238,-27.270262,Sgr,32.93062701752084
98638,98638,7680.0,126.2626,6.37,0.8640000000000001,0.18938,M,16541255,1.615,63.31945699999999,-103.894464,33.742819,Aql,39.30067413418532
98643,98643,Gl 776,17.7274,6.07,4.827,0.14975,G,16702104,0.648,3.559782,-5.8349459999999995,-16.356595000000002,Pav,1.021409751989849
98644,98644,7668.0,261.7801,6.53,-0.56,0.20362,B,9214460,-0.069,114.332255,-187.428002,-142.574948,Sgr,145.8814260275349
98646,98646,66    Dra,52.687,5.4,1.791,0.18011,K,16623706,1.1909999999999998,12.884356,-21.11874,46.517928999999995,Dra,16.73400906839313
98708,98708,7681.0,111.7318,6.47,1.229,0.18573,K,16623706,1.156,58.316325,-94.97397600000001,-7.9461520000000005,Aql,28.080187281166356
98710,98710,7697.0,36.5631,5.81,2.995,0.16807,F,16773591,0.445,11.471703,-18.677878,29.263806,Cyg,5.520774392807572
98715,98715,27    Cyg,23.9464,5.38,3.484,0.16318,K,16623706,0.85,10.15194,-16.507748,14.065856,Cyg,3.518843888209582
98764,98764,17    Vul,154.5595,5.08,-0.865,0.20667,B,9214460,-0.162,74.463063,-120.459994,61.913385,Vul,193.1968317016924
98786,98786,7702.0,232.0186,6.53,-0.298,0.20099999999999998,A,13291261,0.13,78.208591,-126.14863999999999,178.33277900000002,Cyg,114.6040591136603
98821,98821,7674.0,23.4302,6.26,4.4110000000000005,0.15391,F,16773591,0.53,7.098135000000001,-11.405312,-19.196747,Tel,1.4983042106226594
98834,98834,Gl 781.1A,14.9076,12.19,11.323,0.08478999999999999,M,16541255,1.56,6.705597,-10.757328,-7.8454690000000005,,0.002575134990410312
98842,98842,7693.0,39.3701,6.43,3.4539999999999997,0.16348,F,16773591,0.46299999999999997,20.559635,-32.953637,6.430006,Aql,3.61742886764218
98855,98855,64    Aql,46.9484,5.97,2.612,0.1719,K,16623706,1.023,24.882376999999998,-39.808383,-0.5556949999999999,Aql,7.855973322609893
98905,98905,7694.0,169.4915,6.18,0.034,0.19768,B,9214460,0.031,88.756745,-141.324306,-29.614201,Cap,84.41118555927689
98924,98924,Del Pav,6.1084,3.55,4.62,0.15181999999999998,G,16702104,0.7509999999999999,1.313772,-2.087713,-5.587991000000001,Pav,1.23594743344451
98939,98939,1Kap Cep,96.5251,4.38,-0.5429999999999999,0.20345,B,9214460,-0.046,10.954137,-17.379882000000002,94.313317,Cep,143.61506529074768
99005,99005,Gl 781.2,31.5856,9.75,7.252999999999999,0.12549,K,16623706,1.137,16.401785999999998,-25.843137,-7.794588,Cap,0.10934526967309194
99035,99035,17The Sge,45.2489,6.51,3.2319999999999998,0.16570000000000001,F,16773591,0.39399999999999996,22.701432,-35.653293,16.152960999999998,Sge,4.4381298030813845
99068,99068,Gl 782,15.6152,8.91,7.942,0.1186,K,16623706,1.296,7.876695,-12.325182,-5.4669419999999995,Cap,0.05796955946535206
99087,99087,18    Vul,129.8701,5.51,-0.057999999999999996,0.1986,A,13291261,0.087,62.464560999999996,-97.52403199999999,58.766118999999996,Vul,91.87556016660622
99109,99109,Gl 786,16.9262,8.88,7.737,0.12065,K,16623706,1.32,2.02083,-3.1455450000000003,16.508111,Cep,0.07001643593729744
99127,99127,7713.0,149.4768,6.24,0.36700000000000005,0.19435,K,16623706,0.894,75.45412900000001,-117.240206,53.895301,Sge,62.11550208324419
99134,99134,Gl 783.2A,20.3915,7.34,5.792999999999999,0.14009,K,16623706,0.83,10.600964,-16.465053,5.684825,Sge,0.4195657223387252
99135,99135,7691.0,160.0,6.36,0.33899999999999997,0.19463,A,13291261,0.057,46.514576,-72.22922700000001,-134.978936,Pav,63.73823014383464
99143,99143,Gl 783A,6.015,5.32,6.4239999999999995,0.13378,K,16623706,0.868,2.632166,-4.084363,-3.5434339999999995,Sgr,0.23463889244641295
99156,99156,65The Aql,87.7963,3.24,-1.4769999999999999,0.21279,B,9214460,-0.066,47.588681,-73.76910600000001,-1.2587059999999999,Aql,339.46890538007864
99182,99182,68    Dra,48.3559,5.7,2.278,0.17523999999999998,F,16773591,0.53,12.297658,-19.012573,42.726686,Dra,10.68562674599961
99211,99211,1Xi 1Cap,143.8849,6.34,0.55,0.19252,K,16623706,1.209,76.521473,-117.87216399999998,-30.87854,Cap,52.48074602497726
99213,99213,20    Vul,246.9136,5.91,-1.053,0.20855,B,9214460,-0.107,120.381231,-185.35014099999998,110.090477,Vul,229.72063071583526
99221,99221,7721.0,206.6116,6.92,0.344,0.19457999999999998,B,9214460,-0.11,75.711101,-116.51538400000001,152.90610700000002,Cyg,63.4453795775714
99252,99252,7706.0,100.1001,6.2,1.198,0.18603999999999998,K,16623706,1.228,40.121454,-61.547727,-67.986575,Sgr,28.89348981559081
99254,99254,2Xi 2Cap,27.7008,5.84,3.628,0.16174,F,16773591,0.47600000000000003,14.765323,-22.643225,-6.051042,Cap,3.081768416611512
99261,99261,7726.0,106.1571,6.01,0.88,0.18922,K,16623706,1.139,36.148764,-55.384125,83.037463,Cyg,38.72576449216173
99268,99268,7717.0,180.5054,6.25,-0.032,0.19834,A,13291261,0.042,98.68525600000001,-151.115511,2.731473,Aql,89.70156084148144
99312,99312,66    Aql,216.9197,5.44,-1.2409999999999999,0.21042999999999998,K,16623706,1.43,119.100055,-181.258444,-3.8211190000000004,Aql,273.14924220891817
99320,99320,30    Cyg,187.2659,4.8,-1.5619999999999998,0.21364,A,13291261,0.1,70.407065,-107.08175800000001,136.545862,Cyg,367.1131996879642
99336,99336,33    Cyg,48.8281,4.28,0.8370000000000001,0.18964999999999999,A,13291261,0.114,14.789098000000001,-22.471970000000002,40.748751,Cyg,40.29025350832953
99344,99344,7742.0,177.9359,5.81,-0.441,0.20242999999999997,K,16623706,1.476,47.979309,-72.861072,155.08201599999998,Cep,130.7374470163133
99356,99356,31    Cyg,271.0027,3.8,-3.365,0.23167000000000001,K,16623706,1.27,102.254717,-155.030652,197.36234299999998,Cyg,1931.9683170169242
99360,99360,7723.0,91.4913,6.58,1.7730000000000001,0.18029,A,13291261,0.304,45.947021,-69.632132,37.561081,Vul,17.013748158991977
99366,99366,7733.0,208.7683,6.13,-0.46799999999999997,0.2027,K,16623706,1.489,83.591678,-126.63685500000001,143.386373,Cyg,134.0293773418309
99382,99382,Gl 784,6.1981,7.97,9.009,0.10793,M,16541255,1.431,2.410191,-3.645204,-4.395049,Tel,0.021697015538008502
99419,99419,21    Vul,91.1577,5.19,0.391,0.19411,A,13291261,0.191,44.204767,-66.633044,43.768867,Vul,60.75751461057411
99423,99423,67Rho Aql,45.977,4.94,1.6269999999999998,0.18175,A,13291261,0.07200000000000001,24.533517,-36.968946,12.052766,Aql,19.462561593612413
99428,99428,7714.0,210.084,5.65,-0.9620000000000001,0.20764,K,16623706,1.4969999999999999,70.822556,-106.68019,-166.54981899999999,Tel,211.25159662408515
99443,99443,7707.0,70.922,6.09,1.8359999999999999,0.17966,F,16773591,0.308,17.569443,-26.432015999999997,-63.424108,Pav,16.054618868009722
99445,99445,NN 4140,20.2716,10.19,8.656,0.11145999999999999,K,16623706,1.351,11.132753999999998,-16.745069,-2.569477,Aql,0.030033088786765562
99451,99451,29    Cyg,42.6985,4.93,1.778,0.18023999999999998,A,13291261,0.151,18.93548,-28.464098999999997,25.581078,Cyg,16.93557708691518
99507,99507,Gl 785,8.9111,5.73,5.98,0.13822,K,16623706,0.878,4.417951,-6.593863000000001,-4.049903,Cap,0.3531831697919567
99523,99523,7743.0,97.4659,5.7,0.7559999999999999,0.19046,K,16623706,0.9259999999999999,45.150746000000005,-67.32066800000001,54.119515,Cyg,43.411020970734526
99550,99550,7755.0,111.2347,6.36,1.129,0.18673,A,13291261,0.096,39.716473,-59.037079000000006,85.500491,Cyg,30.789313097416105
99554,99554,23    Vul,103.8422,4.5,-0.5820000000000001,0.20384,K,16623706,1.258,51.282167,-76.194551,48.453459,Vul,148.86753594923644
99560,99560,Gl 786.1,24.6427,9.98,8.022,0.11779999999999999,M,16541255,1.266,10.073495,-14.951845,16.799692,Cyg,0.05385177219975276
99565,99565,NN 4141,89.2061,7.79,3.0380000000000003,0.16763999999999998,K,16623706,0.945,38.484139,-57.08186800000001,-56.730589,Sgr,5.306400191947748
99569,99569,7756.0,34.2583,5.87,3.196,0.16605999999999999,F,16773591,0.447,13.409088,-19.877874,24.467797,Cyg,4.587752705471357
99573,99573,7752.0,130.8901,6.28,0.695,0.19107,A,13291261,0.006,56.98449300000001,-84.43755300000001,82.190657,Cyg,45.919801283686844
99593,99593,18    Sge,101.626,6.11,1.075,0.18727,K,16623706,1.0390000000000001,52.950965000000004,-78.259878,37.408869,Sge,32.35936569296281
99598,99598,3    Cap,135.8696,6.3,0.634,0.19168,B,9214460,0.005,74.40509499999999,-109.91643400000001,-29.030310999999998,Cap,48.573567328785394
99606,99606,7729.0,44.6628,6.55,3.3,0.16502,F,16773591,0.381,20.466801,-30.217752,-25.744065,Sgr,4.168693834703354
99631,99631,24    Vul,134.2282,5.3,-0.33899999999999997,0.20140999999999998,G,16702104,0.951,68.55386999999999,-100.888385,56.028088000000004,Vul,119.01453387038552
